PassengerId,age,salary,department,years_at_company,performance_score,promoted
1495,50,83131.64928851814,Finance,2,8.905742767404655,0
1496,40,90091.39332238684,IT,0,9.572651107161388,0
1497,24,90922.55364954597,Marketing,8,7.790832243122145,1
1498,33,78125.49345889714,HR,2,5.009076367608591,0
1499,26,75360.93788717194,HR,12,6.329992593982964,0
1500,21,68887.90423801774,Marketing,5,7.308418285161993,1
1501,44,,HR,13,2.7484621390162127,0
1502,54,51732.214255072,IT,8,5.024809289947942,0
1503,21,47727.016748665395,IT,2,,0
1504,40,59949.38313883572,Marketing,2,6.892528136485987,0
1505,28,57447.23066212607,HR,8,4.700836604906687,0
1506,30,53201.579260090875,IT,11,6.970262806132133,0
1507,29,70445.81171185074,IT,11,2.064001708652139,0
1508,26,74329.57812855767,Sales,4,4.613478495083887,0
1509,35,61326.10329437771,Sales,3,8.138156841667508,1
1510,26,82162.95121582893,IT,0,2.984579084229832,0
1511,37,42874.66328799742,Marketing,10,2.6736535680167592,0
1512,34,57095.10811080423,Finance,1,9.557367939247882,0
1513,32,49247.66519095792,Finance,6,2.8890786662760766,0
1514,25,32001.9507439041,IT,9,3.3482672168515126,0
1515,29,58759.78971235951,IT,14,9.726543450139042,1
1516,42,58173.78737425074,IT,4,7.612377132385231,1
1517,40,82701.74614863197,Marketing,3,7.296368797211754,1
1518,25,69462.17526832166,Sales,9,8.676337454691232,1
1519,35,44637.19763506192,IT,9,2.0424077401311482,0
1520,42,87811.38849501283,IT,4,7.353606129220065,1
1521,18,78315.5054328803,HR,13,5.53319748395415,0
1522,40,68731.46555202923,Marketing,12,8.462355762557259,1
1523,28,56602.738517252525,IT,3,5.573275467986749,0
1524,40,45608.4114491478,HR,3,6.582172188420209,0
1525,27,54416.8983589342,Finance,7,5.299679137595824,0
1526,16,76331.22929556279,IT,11,,0
1527,18,88268.79458901913,IT,0,7.911729802556484,0
1528,35,,HR,10,6.657097605825549,0
1529,37,52667.258673205884,?,9,6.699368814484694,0
1530,25,43205.73850066483,IT,3,,0
1531,41,62113.29370366806,Finance,10,5.779985467037748,0
1532,18,33473.40951655722,IT,14,7.711458995843086,1
1533,34,64847.515712771725,Finance,0,8.433468272007264,0
1534,22,57785.96120551997,Sales,4,7.269052619296415,1
1535,28,53009.452471976365,Sales,6,9.316656899611148,1
1536,35,36079.45399099807,Finance,13,,0
1537,26,,Marketing,14,,0
1538,31,52009.487405071326,?,6,7.042654653793631,1
1539,-999,,IT,11,9.336774492290765,1
1540,29,16916.06680077526,Sales,7,6.572512398187525,0
1541,43,59587.27642424046,Finance,8,8.423262531818477,1
1542,23,,IT,4,7.199294532309883,1
1543,40,84918.88821821805,IT,3,5.9674272495441985,0
1544,49,,Marketing,4,3.176543758738178,0
1545,10,50966.81909457329,HR,8,4.833977675215853,0
1546,27,,Sales,0,9.70968542350344,0
1547,40,45024.21841217563,Sales,13,6.9198884494534,0
1548,-999,64526.87849729199,HR,2,6.079558423050907,0
1549,38,71491.20417577036,?,3,9.396609629754046,1
1550,28,78403.99835826461,Marketing,7,6.2786060293370385,0
1551,35,58497.68885280071,Marketing,10,5.7347426657566265,0
1552,33,56944.893747345515,Sales,1,7.833797696351847,0
1553,46,46830.261198651584,Marketing,4,7.4139905708789,1
1554,37,47596.7946894021,HR,14,2.7384400756758946,0
1555,38,56602.8166214771,IT,3,5.241774471167091,0
1556,30,65510.48260224267,HR,4,5.252638985376267,0
1557,30,73703.76939349875,Finance,12,4.4040206371901025,0
1558,30,47952.31573979482,Sales,0,5.655641339370278,0
1559,38,82390.32853439283,Marketing,6,4.7179665795442975,0
1560,30,55933.14598436147,Finance,5,2.7941094052406483,0
1561,37,59679.490584773455,Marketing,4,4.71129838547213,0
1562,55,48791.82481278265,IT,4,1.6504925281585894,0
1563,43,23636.396095905875,IT,1,6.182072764969704,0
1564,31,73260.68094541575,IT,4,8.682890940470006,1
1565,47,71052.6584563865,Marketing,0,7.527583759190997,0
1566,30,55780.0866432268,Finance,11,,0
1567,14,61004.86075837308,IT,5,1.7836408501957737,0
1568,24,67739.0882655615,Finance,6,2.819344593027437,0
1569,16,36561.812146701865,Marketing,13,5.909413064453521,0
1570,31,,?,9,2.8635137504472956,0
1571,35,71913.97019432741,?,0,5.895758001564707,0
1572,51,41185.65865246126,Marketing,14,3.0843912228750905,0
1573,38,64403.368982499436,Sales,3,8.640314825284655,1
1574,32,39651.27293064892,Marketing,1,4.575443255564137,0
1575,43,66996.4497365029,Marketing,11,,0
1576,12,59465.37776553775,HR,7,8.310935622223553,1
1577,37,35773.02276141736,?,6,4.085550683249057,0
1578,42,77471.09031685758,Sales,3,2.0033891905490373,0
1579,20,48981.12634802926,Sales,8,6.133685422632775,0
1580,46,47846.213444784284,Sales,4,6.234077839941898,0
1581,38,63008.53795846414,HR,13,7.432261077121607,1
1582,30,77229.56024143074,Marketing,3,3.16197489887547,0
1583,41,44762.67271532405,IT,13,4.993942051830206,0
1584,57,60925.197747719576,Finance,8,3.541311271383906,0
1585,36,66432.24750495859,Marketing,12,1.728583625041193,0
1586,37,70396.58410894717,HR,10,8.889524443143024,1
1587,30,62646.62332915838,Marketing,10,7.5598282403950705,1
1588,26,54494.58241375016,Marketing,4,3.713167535129206,0
1589,43,47586.146690269205,HR,3,6.394356935847877,0
1590,26,61292.158245695624,Sales,3,2.811374093210252,0
1591,35,43917.9148202159,Sales,12,9.012129596161937,1
1592,30,16179.742747580887,IT,12,2.034157090257193,0
1593,39,,IT,6,1.034534309570208,0
1594,38,73559.02261629293,Sales,1,5.51807377965264,0
1595,45,,Finance,5,6.248150411075824,0
1596,29,44854.03942935094,Marketing,9,6.210687882662239,0
1597,32,69287.31391507796,Finance,6,1.4906073469404366,0
1598,25,90862.43204567548,Marketing,11,3.826394262265892,0
1599,30,60311.905615131116,Sales,14,5.492790521571987,0
1600,38,49079.955881562986,IT,2,2.949212670645168,0
1601,42,57256.553383427396,IT,6,8.853632969373066,1
1602,25,80623.14628722277,Finance,6,1.7839836051529063,0
1603,43,50310.53731313197,IT,4,5.3864599750483855,0
1604,48,48012.119900246194,Sales,2,7.222744517618368,0
1605,39,52758.847167269516,Finance,0,3.355759901210342,0
1606,53,45700.07087611932,Marketing,13,6.618166632977664,0
1607,27,61840.054739921936,IT,6,8.46446635128137,1
1608,22,84370.17687704341,HR,7,2.713032775855428,0
1609,17,64846.18909674043,IT,13,9.254985326423766,1
1610,49,56214.69746810569,Marketing,11,5.9820267939612215,0
1611,41,55622.83096626684,Finance,1,3.6930880387095453,0
1612,34,36552.13786955015,Marketing,8,4.877724478440436,0
1613,37,73246.64665720738,HR,6,3.8097269540774916,0
1614,23,58832.44204480797,Sales,11,7.526000439399845,1
1615,59,57292.80129614061,IT,10,8.166705970736189,1
1616,36,107896.61351767291,Finance,10,8.49643653086795,1
1617,36,64481.2936254853,Sales,5,9.87191424627167,1
1618,42,48723.134248572234,Marketing,12,8.121558632470151,1
1619,39,53604.63605691685,Finance,0,6.412456636197071,0
1620,37,77226.68563795132,Sales,2,4.052982685526054,0
1621,27,61699.056158066465,Finance,5,5.901359038396745,0
1622,39,38425.8303252395,HR,1,1.3696135551136488,0
1623,53,73788.43401862806,HR,3,7.703425679769218,1
1624,48,49977.83871691509,IT,12,5.013599905828916,0
1625,50,88099.46664326318,IT,14,1.1802090675896886,0
1626,29,76200.72098571973,HR,4,1.5625624735936974,0
1627,25,53290.17156511873,Finance,3,,0
1628,33,79215.2454260267,HR,4,6.2507936711659156,0
1629,35,61017.83265791105,IT,4,5.1778355405691405,0
1630,45,72791.6051268333,HR,0,6.572838855629394,0
1631,18,67270.99225941712,HR,13,5.322648329122202,0
1632,50,47304.6501751369,Finance,3,6.95533460933212,0
1633,33,50346.75251523807,Sales,6,2.972134582037208,0
1634,30,75449.41226371742,IT,0,2.0155886846525926,0
1635,24,54978.37001840189,Finance,12,6.367905591630939,0
1636,18,53945.27305137005,HR,10,5.362205652426767,0
1637,43,45673.16130975971,HR,14,1.2418088864044177,0
1638,35,66353.98598390192,Sales,11,4.424336969437323,0
1639,22,90937.87378864718,IT,4,1.9551302694189594,0
1640,22,43987.006286185904,?,3,,0
1641,31,60363.29185009137,Marketing,10,4.561999116943877,0
1642,51,81183.30833123144,IT,5,,0
1643,32,58805.37913131427,Sales,8,8.250419968932144,1
1644,19,66785.57694374601,Marketing,0,3.697018154573417,0
1645,32,44064.0970777968,Marketing,0,9.658918937485247,0
1646,-999,66424.60645811472,HR,8,5.8207105052881705,0
1647,8,57192.83602493177,HR,8,6.5646171887930915,0
1648,34,74785.94993519795,IT,11,7.126051359031633,1
1649,32,77810.79077347126,Marketing,1,7.0005837687183075,0
1650,41,98843.45463027922,HR,7,5.598736687405559,0
1651,53,68694.49759820364,Sales,2,4.858878620032152,0
1652,46,64886.944748732494,HR,1,1.484037677596401,0
1653,32,62915.76452366004,HR,6,1.1987726077106178,0
1654,23,54702.505607839674,Marketing,2,4.221650750794882,0
1655,60,65077.25765192536,Marketing,3,4.002948015703234,0
1656,35,55568.97884791456,Finance,4,4.489256393551061,0
1657,35,62526.91464404421,Sales,3,2.24531380799371,0
1658,34,79763.9630341194,Marketing,1,7.643514434831593,0
1659,36,44901.86152080538,IT,1,8.71267973298615,0
1660,33,77098.17841693568,Sales,2,9.448431718366315,0
1661,29,79756.72601009798,Sales,0,5.431260731676632,0
1662,29,58228.97209513382,Marketing,9,7.307791292128858,1
1663,34,28172.17651487108,Sales,4,8.699960110922852,1
1664,29,50882.670193583515,Marketing,4,4.764619999841374,0
1665,27,79454.91819841664,HR,4,3.784715153833999,0
1666,36,59656.97906551677,Finance,9,9.430521002681411,1
1667,32,45010.466515576336,HR,13,5.641088959693658,0
1668,50,52428.376181576736,Marketing,11,5.475284979317902,0
1669,8,72609.3003975683,Marketing,10,2.605744869071462,0
1670,45,68201.00352302068,HR,7,1.9733951311602107,0
1671,47,56416.01851245458,IT,10,8.578961762351604,1
1672,14,54497.63382277969,IT,8,6.527198585687662,0
1673,31,54123.62776434267,IT,3,3.9324212561750382,0
1674,31,46163.84723252246,Marketing,3,2.725625956512398,0
1675,20,84230.63534204163,Sales,4,5.999475521526683,0
1676,27,55165.192961829904,Marketing,13,6.2552736033502185,0
1677,23,78257.37781238244,Sales,8,2.8629424112055233,0
1678,52,82819.74077883677,HR,11,8.662651731023265,1
1679,44,74974.6634722194,Finance,5,1.7583792954026598,0
1680,47,53525.695309229275,Sales,6,4.204837766497795,0
1681,42,66055.95135504914,IT,1,7.123459723862699,0
1682,23,59637.06590413626,Marketing,2,3.467083274372806,0
1683,29,46444.47208904808,HR,12,8.449076753031447,1
1684,39,64865.389225824045,IT,8,,0
1685,22,42314.403132602965,HR,5,,0
1686,42,77815.19082692346,Finance,12,2.0719588228904464,0
1687,32,,Marketing,3,2.264924151959886,0
1688,31,63017.39483809259,Marketing,14,,0
1689,42,64249.31807319213,Finance,5,5.66269448677805,0
1690,-999,56116.42539443884,Marketing,5,7.732144690294621,1
1691,31,68800.40702212912,Sales,4,8.52877801684813,1
1692,46,52876.44515066213,HR,1,7.3390178436146245,0
1693,24,73069.45946185866,IT,1,9.357371933775745,0
1694,41,39810.30479629878,Finance,9,7.6486915865433724,1
1695,40,61895.693693196175,Sales,13,3.7564109830415324,0
1696,31,89083.93498587428,IT,11,3.3857315590471533,0
1697,38,44995.03013091638,IT,2,7.265732052709809,0
1698,22,49833.82544212723,Finance,8,2.7358351182065284,0
1699,44,67708.61774488373,Sales,1,1.834433297292429,0
1700,33,62693.72672909397,IT,0,5.790005873705745,0
1701,29,65259.45148910339,IT,9,8.394774128010598,1
1702,45,67337.80695221495,Sales,8,1.9124185822287718,0
1703,27,69520.82202842654,Marketing,1,8.127021914161563,0
1704,20,76645.49762934334,IT,0,8.304148039163934,0
1705,19,66147.27985392768,HR,14,5.340466000733892,0
1706,41,56381.13518072186,Sales,0,1.5157927900943813,0
1707,22,70088.60551804097,IT,6,2.571308661224678,0
1708,52,88498.22902342823,Finance,7,7.366836476457391,1
1709,14,58010.493804261394,HR,1,7.406001504918545,0
1710,51,45382.06042994038,IT,2,9.085197476508988,0
1711,37,76606.2100393046,HR,5,6.244175318991245,0
1712,34,58194.282540696026,HR,11,2.1169663094239963,0
1713,29,27409.95680978946,Marketing,7,2.092734149544749,0
1714,38,72711.32515725633,HR,9,7.4901912162114135,1
1715,34,51970.07721069116,Marketing,14,2.6540619859711105,0
1716,46,58642.00076543759,?,11,3.955469496549448,0
1717,36,64979.70495853522,Marketing,6,5.384908062297225,0
1718,36,62857.495196685995,Finance,6,,0
1719,31,70641.77725708559,IT,9,3.2393712431793866,0
1720,34,53467.70444145235,Sales,9,4.671006476565521,0
1721,38,,Sales,7,3.516726866438856,0
1722,17,56106.79983624124,Finance,9,2.2273329472080925,0
1723,21,71082.15721331254,?,0,7.552110320165776,0
1724,-999,69230.5122601958,IT,6,8.318328896511865,1
1725,36,45968.41946933107,Marketing,4,3.3173107852935235,0
1726,33,76289.73174262549,HR,1,7.96977545145673,0
1727,35,51960.54832328928,Marketing,1,4.469982079611825,0
1728,38,72120.86697421718,Sales,9,5.560172117686025,0
1729,29,,IT,7,8.704009674038375,1
1730,27,87572.75515192683,Marketing,3,7.749583136221671,1
1731,36,56648.01026442222,IT,7,8.246051661845598,1
1732,25,54760.24805822704,IT,7,,0
1733,39,59708.70591168401,HR,2,1.6274748325035653,0
1734,-999,55452.303257485866,HR,9,9.040642561791884,1
1735,45,71999.12852913074,Sales,11,4.490508426139849,0
1736,39,35755.340873451176,Finance,11,3.5909171026271274,0
1737,37,44194.76371280469,?,9,7.522266288356421,1
1738,44,43982.9561763121,Finance,7,8.527740369218709,1
1739,51,74254.61387960364,Sales,0,8.76240659708471,0
1740,45,85659.20058872888,IT,4,3.8439742701270463,0
1741,16,,IT,1,8.669911520815067,0
1742,22,,Finance,14,1.3684054993691084,0
1743,28,61050.78244669772,Marketing,2,1.4469534231374699,0
1744,35,77428.17453912286,HR,2,6.61167275656739,0
1745,40,46089.70298714139,Marketing,13,1.5679573220399161,0
1746,27,63575.53474102178,Finance,14,3.9214825165914537,0
1747,36,74627.96444673644,HR,11,7.054803876222316,1
1748,27,67516.41254909767,Marketing,0,4.0354020644880375,0
1749,28,62843.724248981154,HR,0,2.616398032960863,0
1750,20,75015.69138850711,IT,5,,0
1751,25,19451.515605011446,Marketing,2,5.118177990253886,0
1752,21,70168.12979296362,HR,0,5.278472698199342,0
1753,25,50188.864753088645,HR,6,8.047002082124818,1
1754,45,32540.506547153145,HR,14,7.751379064883613,1
1755,25,67668.03899287472,Marketing,4,5.111360241005217,0
1756,61,80604.87817744436,Sales,9,8.611006141888943,1
1757,39,57938.27228058462,Marketing,9,2.0281342473225625,0
1758,36,74293.11820804408,Finance,3,3.2981801520601133,0
1759,26,84184.17386982968,?,9,8.451788171520263,1
1760,42,79723.7168037607,HR,3,4.401946347635378,0
1761,29,,IT,1,9.83063402914458,0
1762,36,71131.91236607838,Marketing,10,5.196279533750519,0
1763,60,61131.50458352389,Marketing,1,,0
1764,34,35970.51282154248,HR,14,4.620763372441347,0
1765,46,56309.062678050774,IT,2,4.824581671561873,0
1766,27,47351.30107025713,IT,8,4.4459483255576515,0
1767,34,92564.1407624672,Finance,6,7.471680584597306,1
1768,52,57361.712813514954,Marketing,1,5.92766095653995,0
1769,-999,61848.072101767284,IT,0,9.494003002315322,0
1770,53,68272.28064060702,IT,9,3.258012848806943,0
1771,42,60654.03669558681,Sales,12,1.9050645887509992,0
1772,29,,Sales,12,4.5393533658929375,0
1773,41,,IT,7,6.550414368820984,0
1774,44,62919.11182855864,Finance,11,8.747190432239456,1
1775,41,48862.94121452927,IT,10,4.115771980122949,0
1776,19,40199.66233168941,HR,10,6.884080760120154,0
1777,27,50823.46363642072,Marketing,7,4.151788129208971,0
1778,32,59444.44804427382,Finance,9,6.554976246950123,0
1779,34,53560.4666322411,HR,12,8.963271523275857,1
1780,41,49613.68530189216,Finance,5,3.0822187803346814,0
1781,36,38905.23804492249,HR,12,4.638174778963353,0
1782,21,58753.41641056958,Marketing,8,9.939386767867719,1
1783,38,37429.19438953497,Marketing,2,8.817013254245147,0
1784,41,,Sales,0,6.0817587210658175,0
1785,40,61236.59629401755,HR,5,5.649648326688478,0
1786,45,38136.727508026044,Sales,8,3.561403440742129,0
1787,43,55361.863844252046,HR,12,5.654884849241765,0
1788,39,48717.65391614125,Sales,1,,0
1789,34,,Marketing,12,7.166570619500025,1
1790,18,80106.75669034716,Finance,12,3.610396253601879,0
1791,39,31872.41295531383,Sales,2,2.8131752894817965,0
1792,37,61725.39118721126,HR,12,3.386876832971462,0
1793,37,57598.00806650039,HR,14,2.5278328125354386,0
1794,22,70070.10114675699,Marketing,10,1.8607662642134435,0
1795,24,63197.94942356534,?,11,4.772225569978495,0
1796,45,48720.460023917716,IT,14,2.0196964395844095,0
1797,34,55214.19096500073,Finance,9,2.547213019543939,0
1798,41,48059.612147947664,Sales,4,5.925922159055375,0
1799,35,76140.10707897898,Finance,12,2.4813934632961727,0
1800,35,60319.67473007913,Marketing,9,1.5749179068781256,0
1801,44,88517.86028629511,Sales,8,3.8564996502509667,0
1802,-999,59090.08779278069,Sales,3,2.9828718875977076,0
1803,35,49373.898496343056,IT,11,5.637746691949391,0
1804,30,37294.284110807595,Marketing,1,1.921303761248884,0
1805,30,32952.90485616082,HR,13,7.765937089146803,1
1806,31,36237.96085491765,IT,4,9.156101674916247,1
1807,37,64006.89976517225,IT,1,7.690916565605749,0
1808,-999,,Finance,6,5.795443336612548,0
1809,-999,36282.139469518,Finance,0,8.746010396099965,0
1810,26,73425.57471114173,Finance,10,7.254265418033567,1
1811,33,52754.08422474841,IT,13,1.0949601020517088,0
1812,30,62201.89517978324,HR,12,4.5468113749705275,0
1813,49,84183.30942383136,Sales,1,8.658567094661201,0
1814,36,73452.58973798298,Finance,1,4.1127297217774235,0
1815,45,55972.04028141251,HR,12,1.3169365617297115,0
1816,20,46632.11661877069,Marketing,13,7.715616746970451,1
1817,37,27722.768980060428,Finance,6,8.218344432545816,1
1818,43,49212.7002113637,Sales,7,2.445343255389777,0
1819,35,56833.046417584585,Marketing,4,5.836064471588631,0
1820,45,45192.30709273224,Marketing,13,2.7275989509615317,0
1821,29,58031.145493615426,Sales,9,7.473109771397321,1
1822,49,61152.77824438152,Finance,4,3.4439540965973707,0
1823,57,56627.16027287882,IT,4,3.8459361030699704,0
1824,31,50249.961287648104,Sales,13,8.604737682760913,1
1825,30,62529.82007950092,Sales,0,5.286901169862139,0
1826,49,,?,4,7.0277900609642305,1
1827,50,43644.01383835731,Marketing,8,4.621357456502209,0
1828,29,81163.98569619405,HR,2,3.682061714743799,0
1829,30,58521.17801573608,IT,1,6.629302543821952,0
1830,32,60282.744344172716,Finance,12,2.3937181667093914,0
1831,21,70623.21634884836,Finance,13,4.356998520101767,0
1832,25,63498.24196895253,HR,12,2.8813333364733005,0
1833,24,74297.04950869868,?,13,7.2621547024667095,1
1834,27,64306.86247802736,IT,8,,0
1835,34,50813.43938039343,Finance,12,9.959598712142798,1
1836,37,65422.55287809153,Finance,5,5.052491293974317,0
1837,50,42844.10689019007,Sales,9,3.2727735067280004,0
1838,25,61628.39558664785,HR,14,4.985464333458918,0
1839,44,59501.550140333085,IT,3,8.625424689664515,1
1840,32,56878.2471409119,HR,5,2.8540511069683587,0
1841,34,58071.93732841604,HR,7,9.568860864876314,1
1842,41,31772.264317535413,IT,2,4.076791919183359,0
1843,23,51769.12638388558,IT,1,9.872232935052745,0
1844,38,61392.673517116724,Finance,12,8.54747998780566,1
1845,36,,Finance,14,8.277134807326513,1
1846,39,44584.87288611063,IT,6,3.8611420639595524,0
1847,37,78985.61761297051,Marketing,1,1.0789949075313652,0
1848,59,47007.377276782485,Finance,0,4.439196179433891,0
1849,28,74541.85800790106,Marketing,13,3.716284326964243,0
1850,29,66407.91542807527,IT,6,1.3365729136791757,0
1851,28,50306.59035234295,Finance,4,5.548287308553367,0
1852,29,,?,7,4.62728180154463,0
1853,28,42095.447523652794,IT,4,6.7110082096737225,0
1854,46,73787.31260415002,?,7,6.590676899746748,0
1855,49,75008.73477064467,Marketing,12,2.086719723070121,0
1856,29,49940.69686385033,IT,8,9.792689915139603,1
1857,26,80886.97950096492,IT,10,2.682382864973022,0
1858,39,56249.302281015705,Finance,5,5.007466222882341,0
1859,29,64330.40443919785,Finance,11,5.393057890903615,0
1860,41,63904.82758156831,Finance,9,8.317565174927081,1
1861,37,57985.368877941786,Sales,1,1.893066364851821,0
1862,19,72162.12409739674,Finance,8,4.857798512876785,0
1863,50,71902.3308082832,IT,3,6.656519532125835,0
1864,52,33772.02040142729,Finance,12,,0
1865,28,79565.10364317229,HR,6,6.647211088894655,0
1866,31,35062.62017946488,Finance,14,9.312983537946874,1
1867,37,75488.19306512485,Sales,1,9.977663180554075,0
1868,38,76900.57705241375,HR,11,1.2920596911160813,0
1869,41,43635.50354677203,?,10,3.1202940542020974,0
1870,55,53837.78568068123,IT,11,3.792764042125277,0
1871,33,43414.42997271096,Marketing,4,4.592134904004695,0
1872,27,56776.18454566897,HR,7,3.1803144182629066,0
1873,21,55379.48573721388,Marketing,11,2.831391950997813,0
1874,27,71694.9079840401,HR,3,9.5909845817575,1
1875,34,79654.63119179412,HR,3,9.266694424934661,1
1876,52,80935.25716184934,Sales,8,1.4229325090280573,0
1877,29,51567.47960132547,Marketing,7,4.049317194443633,0
1878,37,56861.671893832085,Sales,4,4.64633698310566,0
1879,34,34748.42711668575,HR,4,3.1511308119934904,0
1880,46,47911.94900255717,IT,4,6.65985607289358,0
1881,60,74472.77449646186,HR,11,6.7634267197981695,0
1882,29,84233.74235322347,Sales,9,8.654538054957374,1
1883,30,41484.76692180117,Marketing,12,,0
1884,45,51113.036112706584,Marketing,14,5.8831599426936005,0
1885,41,59603.91364561609,Sales,7,6.882280930399779,0
1886,53,64202.4173822941,Marketing,1,3.4658990338871627,0
1887,40,47855.94720117531,Finance,0,6.337505709706219,0
1888,31,66360.91566696134,IT,4,5.403045292749273,0
1889,40,52892.409793936255,IT,13,2.200100205847334,0
1890,46,59783.215936825814,IT,7,3.1828984892467367,0
1891,43,68194.26372005549,Marketing,4,3.625241056494274,0
1892,40,60096.33404716407,Marketing,5,9.318786103473021,1
1893,45,53454.21164210147,HR,8,3.073479754473005,0
1894,46,58355.852941112535,?,9,3.6031951253770136,0
1895,48,58674.55561191997,IT,2,4.3241871708048905,0
1896,41,54449.83455176809,Finance,14,6.973684647628483,0
1897,33,56118.059059993466,HR,8,2.0641455322492646,0
1898,36,,HR,2,9.585506912443984,0
1899,47,,?,13,8.79014098085288,1
1900,26,55567.795229562595,Finance,1,6.194944657080551,0
1901,38,70454.31606766104,IT,13,7.066340806824611,1
1902,31,54992.70765365985,HR,14,1.149944241197944,0
1903,35,77596.86956379961,Finance,10,4.050502978136038,0
1904,47,65544.6328829714,Finance,11,8.160942075952978,1
1905,36,58390.467839936566,IT,5,1.697346764131473,0
1906,35,66715.75388715416,Finance,14,3.540824507896482,0
1907,21,36436.85771897251,Finance,7,6.267671455008801,0
1908,42,43098.48796635292,Finance,10,3.3077172492904765,0
1909,41,42091.12490401417,HR,13,9.405801767300673,1
1910,56,62144.1464214556,IT,14,2.1795276772386134,0
1911,31,85987.72499227637,Finance,12,8.176549221170006,1
1912,37,93469.50219288949,Finance,4,5.571538227157674,0
1913,37,,HR,14,7.752976982379604,1
1914,50,67512.66712416685,IT,9,3.796437954803027,0
1915,34,32984.13398770892,Marketing,13,5.630406420808349,0
1916,37,51859.89300398967,HR,10,8.711518147508587,1
1917,41,48183.24372137642,IT,4,5.20190289210794,0
1918,36,50687.28602623326,Finance,5,4.237478757192426,0
1919,30,57477.84272122815,IT,8,5.825398476274625,0
1920,36,52918.64133454309,IT,11,7.456264777327302,1
1921,45,30310.502844363185,?,4,4.992070109486525,0
1922,24,71218.653841763,Marketing,8,,0
1923,36,43908.854613902906,IT,5,3.6545124163810785,0
1924,-999,,Marketing,12,5.279172455522084,0
1925,46,91111.2400462496,Finance,7,7.812348934072973,1
1926,19,46209.23112620365,Marketing,1,7.202089814461824,0
1927,29,22045.687158805056,Finance,2,8.772769471754405,0
1928,38,55709.936671798336,Finance,0,9.97128262612998,0
1929,50,76514.39452497856,Marketing,7,4.8417249591558065,0
1930,34,89375.21181330891,HR,1,,0
1931,29,41556.756083213746,Sales,1,1.2737429272717118,0
1932,53,67450.48834854782,IT,14,7.541892155257945,1
1933,20,53020.3431482992,Sales,13,8.86612304177844,1
1934,13,58410.774685437966,IT,6,2.986413273499768,0
1935,39,99665.15020525552,IT,14,2.426032334709154,0
1936,29,37455.445074072704,Finance,0,1.559845823731219,0
1937,24,63806.094922418604,IT,9,8.404326295454858,1
1938,42,67015.3975764815,IT,9,3.802437459033259,0
1939,37,76286.7948740902,Marketing,6,4.6152720348379885,0
1940,29,61469.747302063435,Sales,5,5.524751724486511,0
1941,22,64620.75809256153,Marketing,6,8.555079107885957,1
1942,-999,54125.271488673134,IT,6,6.857498994053365,0
1943,41,64036.90411867661,Finance,10,6.535581668720302,0
1944,34,54852.11586753884,Marketing,2,2.5810488996031964,0
1945,53,,Marketing,2,5.618709025388468,0
1946,24,54455.84495934549,HR,2,7.438429154607897,0
1947,19,,IT,3,9.759347947274426,1
1948,28,59561.057794725326,Finance,7,2.81265678292017,0
1949,34,76890.75376158251,Marketing,1,1.0858901776050398,0
1950,37,,Marketing,13,1.6777129023862276,0
1951,32,33404.512976896774,Finance,4,4.382672186637813,0
1952,38,78928.82251070987,IT,2,8.384901829713884,0
1953,22,46414.015487060715,HR,10,1.0642787359142054,0
1954,49,50193.504920267704,Marketing,0,5.1105753359725625,0
1955,34,51065.08058934762,HR,9,3.963075538072551,0
1956,46,80616.57139756226,Sales,10,1.4723353908975483,0
1957,38,27964.886790319568,IT,3,5.052126580053556,0
1958,39,107066.22800489991,Sales,0,3.2927383660304694,0
1959,40,75840.85213599078,Sales,5,4.166963509123058,0
1960,39,63348.5837119374,Sales,1,7.350537743058637,0
1961,41,59176.5899907557,IT,1,5.693958855198704,0
1962,48,64283.311122864856,IT,3,2.12182686093532,0
1963,36,67816.83642569007,Finance,4,9.652730863812751,1
1964,42,69678.23378925085,HR,7,6.723196891387645,0
1965,34,68334.06699005172,HR,10,7.892815830962784,1
1966,49,61343.71021882873,Finance,8,1.7129183500753373,0
1967,28,,?,2,1.42352541514017,0
1968,53,57730.90074519732,Sales,2,1.1750324533127305,0
1969,34,57076.375794709784,Finance,13,2.699146249961,0
1970,20,77006.55145300596,Marketing,8,4.7296755794664564,0
1971,36,68903.35083421294,HR,13,9.422435200625406,1
1972,28,15894.170480035798,Finance,5,5.113536933391987,0
1973,43,69838.51164794642,Marketing,9,3.612295948352765,0
1974,28,62921.04292078162,Marketing,7,6.05741728167697,0
1975,30,59719.36865331154,Marketing,4,2.007411203213103,0
1976,16,,Marketing,7,6.485553019044849,0
1977,30,76861.6907997902,Sales,7,6.115887588974529,0
1978,10,74212.89693184287,Marketing,3,8.127937300651388,1
1979,19,48406.834982645865,Sales,4,9.880188504553217,1
1980,42,66105.78430686802,Sales,11,3.2578612454449947,0
1981,42,45425.14898188071,Marketing,13,5.586908057233845,0
1982,39,,HR,5,9.179788656871033,1
1983,25,50599.24163115052,Marketing,4,8.066708959805572,1
1984,34,72935.90208574139,Marketing,2,5.386656727907268,0
1985,34,74296.8756806413,Marketing,10,9.508344846533001,1
1986,23,67696.2813014594,HR,4,1.5151302416512844,0
1987,50,70876.43680271995,IT,14,9.378987577413255,1
1988,43,67742.67430672438,IT,4,1.454566531445259,0
1989,32,50377.77607165572,Sales,5,5.925742697032159,0
